"id","route_name","route_link","busname","bustype","departing_time","duration","reaching_time","star_rating","price","seats_available"
14870,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 05m","",2.8,"300.00",17
14871,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","A/C Seater / Sleeper (2+2)","","04h 05m","",3.3,"378.00",55
14872,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba (Manikanchan)","AC Seater (2+3)","","03h 55m","",2.7,"333.00",17
14873,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","03h 40m","",3.2,"333.00",56
14874,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Maa Chandi Travels","A/C Seater / Sleeper (2+2)","","03h 55m","",2.7,"400.00",19
14875,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","03h 45m","",2,"288.00",36
14876,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sneha Gold Bus Service","A/C Seater (2+3)","","04h 20m","",3.1,"300.00",20
14877,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(SHINJINI)","A/C Seater (2+3)","","03h 50m","",1.1,"270.00",25
14878,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(Janhabi)","A/C Seater Push Back (2+3)","","03h 55m","",1.7,"288.00",31
14879,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 25m","",1.6,"238.00",51
14880,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Angel)","AC Seater (2+3)","","04h 00m","",2.1,"320.00",30
14881,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Pariseba(Samanta)","AC Seater (2+3)","","04h 00m","",1,"243.00",41
14882,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(SANTOSH)","A/C Seater / Sleeper (2+2)","","03h 55m","",3.2,"252.00",33
14883,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","03h 30m","",3.5,"297.00",31
14884,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Pariseba(Santosh)","AC Seater (2+3)","","04h 00m","",4.4,"243.00",29
14885,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (ANGEL)","AC Seater (2+2)","","03h 55m","",3,"320.00",21
14886,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Maa Chandi)","A/C Executive (2+3)","","04h 05m","",3,"270.00",26
14887,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Monikanchan Bus Service","A/C Seater (2+3)","","03h 30m","",3.5,"338.00",54
14888,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba (Santosh)","AC Seater (2+3)","","04h 00m","",3.5,"243.00",32
14889,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","04h 00m","",2.8,"243.00",31
14890,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(SNEHA GOLD)","AC Seater (2+3)","","04h 20m","",2.5,"243.00",46
14891,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan (Anuska)","A/C Push Back (2+3)","","03h 55m","",2,"252.00",41
14892,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","AC Seater (2+3)","","04h 05m","",1.8,"243.00",36
14893,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba","A/C Seater Push Back (2+3)","","04h 00m","",1.8,"243.00",25
14894,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Kojagor)","Non AC Seater (2+3)","","04h 00m","",4.2,"225.00",31
14895,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Narayan)","A/C Executive (2+3)","","03h 50m","",4.2,"225.00",60
14896,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels","A/C Executive (2+3)","","03h 40m","",4.2,"225.00",60
14897,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Jagannath)","A/C Executive (2+3)","","04h 00m","",4.2,"252.00",31
14898,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Kojagor)","A/C Seater (2+3)","","03h 50m","",4.2,"225.00",36
14899,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 55m","",1.6,"238.00",0
14900,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba","AC Seater (2+3)","","03h 50m","",2.8,"243.00",36
14901,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Pariseba(Santosh)","AC Seater (2+3)","","04h 05m","",2.8,"243.00",41
14902,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(Jackson)","A/C Push Back (2+3)","","04h 25m","",2.6,"270.00",40
14903,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 30m","",1.6,"238.00",26
14904,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Monikanchan Bus Service","A/C Seater (2+3)","","03h 30m","",3.1,"338.00",17
14905,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Angel)","AC Seater (2+3)","","04h 00m","",1.5,"320.00",31
14906,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sree Jagannath Travels","A/C Seater Push Back (2+3)","","04h 00m","",1.9,"250.00",29
14907,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","03h 50m","",2.9,"270.00",26
14908,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 30m","",2.3,"319.00",31
14909,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+2)","","04h 30m","",2.1,"285.00",26
14910,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan (Maity)","A/C Seater Push Back (2+3)","","03h 50m","",2.3,"270.00",35
14911,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan","Non AC Seater (2+3)","","04h 00m","",2.6,"270.00",46
14912,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(Parameswar)","AC Seater (2+2)","","03h 40m","",2.1,"360.00",38
14913,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan (Maity Motor)","AC Seater (2+3)","","03h 45m","",1.6,"270.00",41
14914,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","A/C Seater (2+3)","","03h 30m","",2.5,"270.00",30
14915,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 55m","",3,"288.00",0
14916,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 15m","",1.4,"238.00",26
14917,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 00m","",1.4,"285.00",31
14918,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sagufta Travels(Atithi)","A/C Seater Push Back (2+3)","","04h 15m","",2.4,"291.00",20
14919,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Bhorpet)","AC Seater (2+2)","","04h 00m","",4,"320.00",16
14920,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Sagar Kanya)","AC Seater (2+3)","","04h 00m","",2.5,"270.00",41
14921,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 00m","",1.8,"270.00",20
14922,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sandhya Travels","A/C Seater Push Back (2+3)","","04h 35m","",3.3,"350.00",50
14923,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Sagar Kanya)","AC Seater (2+3)","","04h 05m","",2.5,"270.00",41
14924,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Maa Chandi Travels","A/C Seater / Sleeper (2+2)","","03h 50m","",3.6,"400.00",19
14925,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Snemita)","AC Seater (2+3)","","03h 45m","",3,"338.00",22
14926,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","03h 55m","",3.2,"270.00",23
14927,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan - Parameswar","A/C Seater (2+3)","","04h 00m","",1.5,"333.00",36
14928,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Snemita)","AC Seater (2+3)","","04h 10m","",2.8,"333.00",20
14929,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 05m","",3.2,"320.00",0
14930,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","04h 00m","",2.2,"270.00",40
14931,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","04h 00m","",3.1,"351.00",8
14932,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan( Haimanti)","A/C Seater Push Back (2+3)","","03h 50m","",2.6,"270.00",39
14933,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Arunita Paribahan","A/C Seater (2+3)","","04h 00m","",3.2,"270.00",31
14934,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan (Lokenath)","AC Seater (2+3)","","04h 00m","",2.6,"270.00",41
14935,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (City)","AC Seater (2+3)","","03h 50m","",3,"320.00",20
14936,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 05m","",3,"319.00",31
14937,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","04h 40m","",2.8,"333.00",0
14938,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express","AC Seater (2+3)","","04h 00m","",2.9,"320.00",25
14939,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (SHINJINI)","A/C Seater (2+3)","","03h 55m","",2.5,"270.00",26
14940,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Travels","A/C Seater / Sleeper (2+1)","","03h 59m","",3.7,"450.00",43
14941,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 55m","",2.5,"288.00",0
14942,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","03h 50m","",2.6,"270.00",32
14943,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Maa Chandi)","A/C Push Back (2+3)","","04h 05m","",2.5,"270.00",35
14944,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Snemita)","AC Seater (2+3)","","04h 00m","",2.5,"270.00",41
14945,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (CHOWDHURY)","AC Seater (2+2)","","03h 55m","",3.2,"423.00",23
14946,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 25m","",3.6,"335.00",36
14947,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan","A/C Executive (2+3)","","03h 55m","",1.9,"288.00",60
14948,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Narayani)","A/C Seater (2+3)","","04h 00m","",2.5,"270.00",48
14949,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Jackson)","AC Seater (2+2)","","04h 00m","",2.5,"333.00",24
14950,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 40m","",1.6,"238.00",0
14951,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Basu Travels","A/C Seater Push Back (2+3)","","04h 25m","",2.7,"335.00",30
14952,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan","A/C Seater (2+3)","","04h 10m","",2.6,"360.00",36
14953,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Jahnabi)","A/C Executive (2+3)","","04h 00m","",4.2,"288.00",46
14954,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 05m","",2.2,"333.00",30
14955,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba","A/C Seater Push Back (2+3)","","04h 00m","",1.7,"333.00",20
14956,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 00m","",3,"333.00",25
14957,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (ANGEL)","A/C Seater Push Back (2+2)","","04h 20m","",2.5,"320.00",28
14958,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aniruddha Travels","NON A/C Seater Push Back (2+3) (2+3)","","04h 25m","",1.2,"270.00",30
14959,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan (Tejas)","A/C Executive (2+3)","","03h 55m","",2.6,"333.00",41
14960,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Arunita Paribahan","AC Seater (2+2)","","04h 00m","",2.5,"320.00",21
14961,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan","AC Seater (2+3)","","03h 55m","",2.6,"270.00",51
14962,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 05m","",2.7,"300.00",17
14963,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan(NARAYANI)","A/C Push Back (2+3)","","03h 45m","",2.6,"378.00",21
14964,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 05m","",2.5,"333.00",36
14965,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+2)","","04h 10m","",2.5,"320.00",28
14966,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Vishwakarma Travels","AC Seater (2+3)","","04h 20m","",4.2,"380.00",30
14967,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+3)","","04h 16m","",2.5,"378.00",0
14968,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Bhorpet)","AC Seater (2+2)","","04h 00m","",2.5,"320.00",37
14969,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Subhadip Travels(Jagannath)","A/C Executive (2+3)","","04h 15m","",4.2,"378.00",31
14970,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","04h 31m","",2.8,"333.00",0
14971,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba","AC Seater (2+3)","","04h 00m","",2.8,"333.00",41
14972,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","AC Seater (2+3)","","03h 50m","",2.5,"338.00",20
14973,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sagufta Travels(Atithi)","A/C Seater Push Back (2+3)","","04h 10m","",2.4,"291.00",20
14974,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Bus Service","Non AC Seater (2+3)","","05h 10m","",2.4,"350.00",54
14975,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Haimanti Bus Service","AC Seater (2+3)","","04h 30m","",1.9,"240.00",20
14976,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Sree Jagannath Travels","A/C Seater Push Back (2+3)","","04h 20m","",1.9,"250.00",30
14977,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Travels","Non AC Seater (2+3)","","05h 10m","",3.7,"450.00",0
14978,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 55m","",3.6,"369.00",25
14979,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan","A/C Seater (2+3)","","04h 00m","",2.5,"333.00",30
14980,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","A/C Seater / Sleeper (2+2)","","03h 35m","",3.6,"350.00",27
14981,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 30m","",3.6,"299.00",23
14982,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Chowdhury)","AC Seater (2+2)","","04h 00m","",2.5,"333.00",24
14983,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 30m","",3.6,"325.00",24
14984,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 45m","",3.6,"289.00",26
14985,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 05m","",3.6,"259.00",31
14986,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 45m","",3.6,"349.00",25
14987,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 50m","",3.6,"299.00",26
14988,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 00m","",3.2,"320.00",61
14989,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Samanta Travels","A/C Seater (2+3)","","04h 15m","",2.7,"300.00",61
